report_name,page,year,table_title,topic,metric_label,metric_values_text,primary_numeric_value,numeric_value_count,row_text
Visitor-Exit-Survey-2016-2017,44,2016,South Africa %,general_tourism,0-11,2.9 | 0.0 | 1.6 | 1.4 | 1.9 | 4.0 | 2.3 | 1.7 | 2.1 | 0.8 | 1.6 | 2.4,2.9,12,0-11: 2.9 | 0.0 | 1.6 | 1.4 | 1.9 | 4.0 | 2.3 | 1.7 | 2.1 | 0.8 | 1.6 | 2.4
Visitor-Exit-Survey-2016-2017,44,2016,South Africa %,general_tourism,12-17,1.5 | 2.9 | 0.8 | 1.2 | 0.6 | 2.0 | 1.4 | 2.6 | 1.4 | 0.8 | 0.8 | 1.4,1.5,12,12-17: 1.5 | 2.9 | 0.8 | 1.2 | 0.6 | 2.0 | 1.4 | 2.6 | 1.4 | 0.8 | 0.8 | 1.4
Visitor-Exit-Survey-2016-2017,44,2016,South Africa %,general_tourism,18-24,2.4 | 2.9 | 5.4 | 3.5 | 2.2 | 6.6 | 6.2 | 2.9 | 3.3 | 2.3 | 5.9 | 3.2,2.4,12,18-24: 2.4 | 2.9 | 5.4 | 3.5 | 2.2 | 6.6 | 6.2 | 2.9 | 3.3 | 2.3 | 5.9 | 3.2
Visitor-Exit-Survey-2016-2017,44,2016,South Africa %,general_tourism,25-34,9.0 | 10.1 | 12.9 | 12.9 | 9.4 | 16.1 | 14.8 | 8.7 | 11.2 | 8.7 | 13.8 | 10.4,9.0,12,25-34: 9.0 | 10.1 | 12.9 | 12.9 | 9.4 | 16.1 | 14.8 | 8.7 | 11.2 | 8.7 | 13.8 | 10.4
Visitor-Exit-Survey-2016-2017,44,2016,South Africa %,general_tourism,35-44,9.6 | 11.2 | 8.7 | 9.0 | 8.6 | 6.3 | 10.3 | 8.4 | 10.9 | 9.1 | 7.9 | 9.4,9.6,12,35-44: 9.6 | 11.2 | 8.7 | 9.0 | 8.6 | 6.3 | 10.3 | 8.4 | 10.9 | 9.1 | 7.9 | 9.4
Visitor-Exit-Survey-2016-2017,44,2016,South Africa %,general_tourism,45-54,8.4 | 8.7 | 6.5 | 6.7 | 6.1 | 4.6 | 5.7 | 9.2 | 6.4 | 7.6 | 4.3 | 7.6,8.4,12,45-54: 8.4 | 8.7 | 6.5 | 6.7 | 6.1 | 4.6 | 5.7 | 9.2 | 6.4 | 7.6 | 4.3 | 7.6
Visitor-Exit-Survey-2016-2017,44,2016,South Africa %,general_tourism,55-64,4.6 | 1.4 | 9.9 | 7.2 | 8.1 | 3.7 | 6.4 | 3.2 | 4.8 | 5.3 | 4.3 | 5.1,4.6,12,55-64: 4.6 | 1.4 | 9.9 | 7.2 | 8.1 | 3.7 | 6.4 | 3.2 | 4.8 | 5.3 | 4.3 | 5.1
Visitor-Exit-Survey-2016-2017,44,2016,South Africa %,general_tourism,65+,1.9 | 2.5 | 3.2 | 1.7 | 7.5 | 3.2 | 2.1 | 1.2 | 3.3 | 1.5 | 1.6 | 2.3,1.9,12,65+: 1.9 | 2.5 | 3.2 | 1.7 | 7.5 | 3.2 | 2.1 | 1.2 | 3.3 | 1.5 | 1.6 | 2.3
Visitor-Exit-Survey-2016-2017,44,2016,South Africa %,general_tourism,All Female,40.2 | 39.9 | 49.0 | 43.6 | 44.4 | 46.6 | 49.3 | 37.9 | 43.5 | 36.1 | 40.2 | 41.8,40.2,12,All Female: 40.2 | 39.9 | 49.0 | 43.6 | 44.4 | 46.6 | 49.3 | 37.9 | 43.5 | 36.1 | 40.2 | 41.8
Visitor-Exit-Survey-2016-2017,44,2016,South Africa %,general_tourism,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0,100.0,12,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0
Visitor-Exit-Survey-2016-2017,45,2016,South Africa %,general_tourism,Mountains/high places,31.0 | 27.1 | 28.0 | 28.1 | 27.9 | 22.9 | 25.6 | 25.1 | 30.0,31.0,9,Mountains/high places: 31.0 | 27.1 | 28.0 | 28.1 | 27.9 | 22.9 | 25.6 | 25.1 | 30.0
Visitor-Exit-Survey-2016-2017,45,2016,South Africa %,general_tourism,Scenery,21.8 | 23.2 | 22.0 | 21.9 | 15.5 | 21.8 | 22.9 | 23.2 | 21.8,21.8,9,Scenery: 21.8 | 23.2 | 22.0 | 21.9 | 15.5 | 21.8 | 22.9 | 23.2 | 21.8
Visitor-Exit-Survey-2016-2017,45,2016,South Africa %,general_tourism,Culture,9.1 | 20.2 | 19.8 | 13.9 | 15.5 | 16.5 | 15.0 | 18.0 | 10.8,9.1,9,Culture: 9.1 | 20.2 | 19.8 | 13.9 | 15.5 | 16.5 | 15.0 | 18.0 | 10.8
Visitor-Exit-Survey-2016-2017,45,2016,South Africa %,general_tourism,Curiosity,8.8 | 12.4 | 10.2 | 13.9 | 16.7 | 13.3 | 15.1 | 12.4 | 9.7,8.8,9,Curiosity: 8.8 | 12.4 | 10.2 | 13.9 | 16.7 | 13.3 | 15.1 | 12.4 | 9.7
Visitor-Exit-Survey-2016-2017,45,2016,South Africa %,attractions,Diversity of attractions,8.3 | 5.9 | 5.4 | 8.0 | 5.7 | 6.1 | 7.2 | 5.8 | 7.9,8.3,9,Diversity of attractions: 8.3 | 5.9 | 5.4 | 8.0 | 5.7 | 6.1 | 7.2 | 5.8 | 7.9
Visitor-Exit-Survey-2016-2017,45,2016,South Africa %,general_tourism,Skiing,7.7 | 0.0 | 0.3 | 0.9 | 1.7 | 0.3 | 0.8 | 1.7 | 6.3,7.7,9,Skiing: 7.7 | 0.0 | 0.3 | 0.9 | 1.7 | 0.3 | 0.8 | 1.7 | 6.3
Visitor-Exit-Survey-2016-2017,45,2016,South Africa %,general_tourism,Climate,5.0 | 5.2 | 6.7 | 5.0 | 5.2 | 5.9 | 5.5 | 6.8 | 5.2,5.0,9,Climate: 5.0 | 5.2 | 6.7 | 5.0 | 5.2 | 5.9 | 5.5 | 6.8 | 5.2
Visitor-Exit-Survey-2016-2017,45,2016,South Africa %,general_tourism,Tranquillity,4.8 | 5.4 | 6.3 | 6.2 | 10.3 | 8.8 | 6.4 | 4.7 | 5.2,4.8,9,Tranquillity: 4.8 | 5.4 | 6.3 | 6.2 | 10.3 | 8.8 | 6.4 | 4.7 | 5.2
Visitor-Exit-Survey-2016-2017,45,2016,South Africa %,general_tourism,To see friends or relatives,1.9 | 0.2 | 0.6 | 2.1 | 0.9 | 3.5 | 0.8 | 1.5 | 1.8,1.9,9,To see friends or relatives: 1.9 | 0.2 | 0.6 | 2.1 | 0.9 | 3.5 | 0.8 | 1.5 | 1.8
Visitor-Exit-Survey-2016-2017,45,2016,South Africa %,general_tourism,Value for money,1.6 | 0.4 | 0.7 | 0.0 | 0.6 | 1.1 | 0.8 | 0.8 | 1.4,1.6,9,Value for money: 1.6 | 0.4 | 0.7 | 0.0 | 0.6 | 1.1 | 0.8 | 0.8 | 1.4
Visitor-Exit-Survey-2016-2017,45,2016,South Africa %,general_tourism,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0,100.0,9,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,Friends and relatives,26.4 | 14.5 | 12.3 | 21.8 | 18.9 | 18.4 | 14.4 | 22.7 | 24.7,26.4,9,Friends and relatives: 26.4 | 14.5 | 12.3 | 21.8 | 18.9 | 18.4 | 14.4 | 22.7 | 24.7
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,Previous visit to Lesotho,21.6 | 2.7 | 2.2 | 6.9 | 4.6 | 3.6 | 3.5 | 5.2 | 18.5,21.6,9,Previous visit to Lesotho: 21.6 | 2.7 | 2.2 | 6.9 | 4.6 | 3.6 | 3.5 | 5.2 | 18.5
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,Other Websites,12.6 | 26.7 | 25.6 | 13.4 | 16.8 | 21.4 | 18.9 | 19.8 | 14.1,12.6,9,Other Websites: 12.6 | 26.7 | 25.6 | 13.4 | 16.8 | 21.4 | 18.9 | 19.8 | 14.1
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,Guide books,10.5 | 27.5 | 31.3 | 26.7 | 34.2 | 19.4 | 30.8 | 24.2 | 13.6,10.5,9,Guide books: 10.5 | 27.5 | 31.3 | 26.7 | 34.2 | 19.4 | 30.8 | 24.2 | 13.6
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,Newspapers/magazines,7.4 | 3.1 | 6.0 | 3.5 | 6.1 | 2.0 | 7.5 | 3.2 | 7.0,7.4,9,Newspapers/magazines: 7.4 | 3.1 | 6.0 | 3.5 | 6.1 | 2.0 | 7.5 | 3.2 | 7.0
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,TripAdvisor,4.1 | 9.5 | 6.5 | 5.4 | 4.1 | 11.7 | 5.2 | 6.7 | 4.6,4.1,9,TripAdvisor: 4.1 | 9.5 | 6.5 | 5.4 | 4.1 | 11.7 | 5.2 | 6.7 | 4.6
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,www.visitlesotho.travel,4.4 | 2.7 | 3.5 | 4.0 | 5.6 | 7.1 | 6.5 | 4.4 | 4.5,4.4,9,www.visitlesotho.travel: 4.4 | 2.7 | 3.5 | 4.0 | 5.6 | 7.1 | 6.5 | 4.4 | 4.5
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,YouTube,3.7 | 3.8 | 4.6 | 4.0 | 3.1 | 5.1 | 3.0 | 3.5 | 3.7,3.7,9,YouTube: 3.7 | 3.8 | 4.6 | 4.0 | 3.1 | 5.1 | 3.0 | 3.5 | 3.7
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,Television/radio,2.0 | 0.0 | 1.1 | 2.5 | 2.0 | 0.0 | 2.5 | 1.2 | 1.9,2.0,9,Television/radio: 2.0 | 0.0 | 1.1 | 2.5 | 2.0 | 0.0 | 2.5 | 1.2 | 1.9
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,Facebook,1.6 | 1.5 | 0.5 | 1.0 | 1.0 | 4.6 | 1.5 | 3.2 | 1.6,1.6,9,Facebook: 1.6 | 1.5 | 0.5 | 1.0 | 1.0 | 4.6 | 1.5 | 3.2 | 1.6
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,Lesotho tourism brochures,1.8 | 1.1 | 0.3 | 1.5 | 0.0 | 1.0 | 0.7 | 1.2 | 1.6,1.8,9,Lesotho tourism brochures: 1.8 | 1.1 | 0.3 | 1.5 | 0.0 | 1.0 | 0.7 | 1.2 | 1.6
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,Travel agencies/tour,1.2 | 5.3 | 3.3 | 5.0 | 2.0 | 2.6 | 2.2 | 2.0 | 1.6,1.2,9,Travel agencies/tour: 1.2 | 5.3 | 3.3 | 5.0 | 2.0 | 2.6 | 2.2 | 2.0 | 1.6
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,Instagram,1.2 | 0.0 | 1.1 | 1.5 | 0.5 | 1.5 | 1.0 | 1.2 | 1.1,1.2,9,Instagram: 1.2 | 0.0 | 1.1 | 1.5 | 0.5 | 1.5 | 1.0 | 1.2 | 1.1
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,Lesotho Tourism Information,0.8 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.2 | 0.3 | 0.6,0.8,9,Lesotho Tourism Information: 0.8 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.2 | 0.3 | 0.6
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,Trade fair/exhibition,0.2 | 1.1 | 1.1 | 1.5 | 1.0 | 0.0 | 1.2 | 0.3 | 0.3,0.2,9,Trade fair/exhibition: 0.2 | 1.1 | 1.1 | 1.5 | 1.0 | 0.0 | 1.2 | 0.3 | 0.3
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,Lesotho Embassies,0.3 | 0.0 | 0.5 | 0.0 | 0.0 | 1.0 | 0.2 | 0.9 | 0.3,0.3,9,Lesotho Embassies: 0.3 | 0.0 | 0.5 | 0.0 | 0.0 | 1.0 | 0.2 | 0.9 | 0.3
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,Twitter,0.3 | 0.4 | 0.0 | 1.5 | 0.0 | 0.5 | 0.5 | 0.0 | 0.3,0.3,9,Twitter: 0.3 | 0.4 | 0.0 | 1.5 | 0.0 | 0.5 | 0.5 | 0.0 | 0.3
Visitor-Exit-Survey-2016-2017,46,2016,South Africa %,general_tourism,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0,100.0,9,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0
2024-Arrivals-and-Accomodations-Report,25,2024,38.1,general_tourism,61.9,48.1 | 78.8,48.1,2,61.9: 48.1 | 78.8
Visitor-Exit-Survey-2016-2017,47,2016,South Africa %,general_tourism,Self,94.5 | 83.1 | 88.8 | 86.2 | 91.2 | 84.5 | 91.9 | 88.4 | 93.3,94.5,9,Self: 94.5 | 83.1 | 88.8 | 86.2 | 91.2 | 84.5 | 91.9 | 88.4 | 93.3
Visitor-Exit-Survey-2016-2017,47,2016,South Africa %,general_tourism,Travel agent/tour operator in,2.0 | 14.5 | 9.5 | 9.8 | 3.2 | 8.5 | 6.1 | 4.6 | 3.1,2.0,9,Travel agent/tour operator in: 2.0 | 14.5 | 9.5 | 9.8 | 3.2 | 8.5 | 6.1 | 4.6 | 3.1
Visitor-Exit-Survey-2016-2017,47,2016,South Africa %,general_tourism,Family or friends in Lesotho,2.1 | 0.6 | 0.8 | 2.4 | 2.4 | 5.4 | 0.4 | 4.6 | 2.1,2.1,9,Family or friends in Lesotho: 2.1 | 0.6 | 0.8 | 2.4 | 2.4 | 5.4 | 0.4 | 4.6 | 2.1
Visitor-Exit-Survey-2016-2017,47,2016,South Africa %,general_tourism,Travel agent/tour operator in,1.0 | 1.8 | 0.8 | 0.8 | 3.2 | 0.8 | 1.2 | 1.2 | 1.1,1.0,9,Travel agent/tour operator in: 1.0 | 1.8 | 0.8 | 0.8 | 3.2 | 0.8 | 1.2 | 1.2 | 1.1
Visitor-Exit-Survey-2016-2017,47,2016,South Africa %,general_tourism,The company I work for,0.4 | 0.0 | 0.0 | 0.8 | 0.0 | 0.8 | 0.0 | 1.2 | 0.4,0.4,9,The company I work for: 0.4 | 0.0 | 0.0 | 0.8 | 0.0 | 0.8 | 0.0 | 1.2 | 0.4
Visitor-Exit-Survey-2016-2017,47,2016,South Africa %,general_tourism,Airline office,0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.4 | 0.0 | 0.0,0.0,9,Airline office: 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.0 | 0.4 | 0.0 | 0.0
Visitor-Exit-Survey-2016-2017,47,2016,South Africa %,general_tourism,Total,100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0,100.0,9,Total: 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0 | 100.0
Visitor-Exit-Survey-2016-2017,48,2016,Length of Stay,visitor_profile,USA,12.7,12.7,1,USA: 12.7
Visitor-Exit-Survey-2016-2017,48,2016,Length of Stay,visitor_profile,UK,6.0,6.0,1,UK: 6.0
Visitor-Exit-Survey-2016-2017,48,2016,Length of Stay,visitor_profile,South Africa,4.9,4.9,1,South Africa: 4.9
Visitor-Exit-Survey-2016-2017,48,2016,Length of Stay,visitor_profile,Botswana,3.8,3.8,1,Botswana: 3.8
Visitor-Exit-Survey-2016-2017,48,2016,Length of Stay,visitor_profile,Germany,3.4,3.4,1,Germany: 3.4
Visitor-Exit-Survey-2016-2017,48,2016,Length of Stay,visitor_profile,France,3.4,3.4,1,France: 3.4
Visitor-Exit-Survey-2016-2017,48,2016,Length of Stay,visitor_profile,Netherlands,2.7,2.7,1,Netherlands: 2.7
Visitor-Exit-Survey-2016-2017,48,2016,Length of Stay,visitor_profile,Rest of Africa,8.4,8.4,1,Rest of Africa: 8.4
Visitor-Exit-Survey-2016-2017,48,2016,Length of Stay,visitor_profile,Rest of Europe,4.7,4.7,1,Rest of Europe: 4.7
Visitor-Exit-Survey-2016-2017,48,2016,Length of Stay,visitor_profile,Rest of Asia/Pacific,7.2,7.2,1,Rest of Asia/Pacific: 7.2
Visitor-Exit-Survey-2016-2017,48,2016,Length of Stay,visitor_profile,Rest of World,6.9,6.9,1,Rest of World: 6.9
Visitor-Exit-Survey-2016-2017,48,2016,Length of Stay,visitor_profile,Average,5.3,5.3,1,Average: 5.3
Visitor-Exit-Survey-2016-2017,48,2016,Length of Stay,visitor_profile,VFR,8.0,8.0,1,VFR: 8.0
Visitor-Exit-Survey-2016-2017,48,2016,Length of Stay,visitor_profile,Business,8.0,8.0,1,Business: 8.0
Visitor-Exit-Survey-2016-2017,48,2016,Length of Stay,visitor_profile,Religion,7.4,7.4,1,Religion: 7.4
Visitor-Exit-Survey-2016-2017,48,2016,Length of Stay,visitor_profile,Leisure,3.5,3.5,1,Leisure: 3.5
Visitor-Exit-Survey-2016-2017,49,2016,Length of Stay,visitor_profile,USA,6.5,6.5,1,USA: 6.5
Visitor-Exit-Survey-2016-2017,49,2016,Length of Stay,visitor_profile,UK,4.1,4.1,1,UK: 4.1
Visitor-Exit-Survey-2016-2017,49,2016,Length of Stay,visitor_profile,South Africa,3.5,3.5,1,South Africa: 3.5
Visitor-Exit-Survey-2016-2017,49,2016,Length of Stay,visitor_profile,France,3.2,3.2,1,France: 3.2
Visitor-Exit-Survey-2016-2017,49,2016,Length of Stay,visitor_profile,Netherlands,2.5,2.5,1,Netherlands: 2.5
Visitor-Exit-Survey-2016-2017,49,2016,Length of Stay,visitor_profile,Germany,2.1,2.1,1,Germany: 2.1
Visitor-Exit-Survey-2016-2017,49,2016,Length of Stay,visitor_profile,Rest of Europe,2.8,2.8,1,Rest of Europe: 2.8
Visitor-Exit-Survey-2016-2017,49,2016,Length of Stay,visitor_profile,Rest of World,3.9,3.9,1,Rest of World: 3.9
Visitor-Exit-Survey-2016-2017,49,2016,Length of Stay,visitor_profile,Average,3.5,3.5,1,Average: 3.5
Visitor-Exit-Survey-2016-2017,49,2016,Length of Stay,visitor_profile,VFR,7.9,7.9,1,VFR: 7.9
Visitor-Exit-Survey-2016-2017,49,2016,Length of Stay,visitor_profile,Religion,6.5,6.5,1,Religion: 6.5
Visitor-Exit-Survey-2016-2017,49,2016,Length of Stay,visitor_profile,Leisure,3.5,3.5,1,Leisure: 3.5
Visitor-Exit-Survey-2016-2017,49,2016,Length of Stay,visitor_profile,Business,3.5,3.5,1,Business: 3.5
Visitor-Exit-Survey-2016-2017,49,2016,Length of Stay,visitor_profile,Average,4.9,4.9,1,Average: 4.9
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Katse Dam,16.9 | 3.9 | 7.8 | 11.2 | 7.9 | 8.8 | 6.1 | 12.9 | 9.9 | 4.8 | 9.5 | 15.0,16.9,12,Katse Dam: 16.9 | 3.9 | 7.8 | 11.2 | 7.9 | 8.8 | 6.1 | 12.9 | 9.9 | 4.8 | 9.5 | 15.0
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Afri Ski,16.0 | 4.6 | 2.4 | 3.7 | 3.4 | 5.4 | 3.8 | 6.2 | 6.1 | 2.9 | 4.5 | 13.3,16.0,12,Afri Ski: 16.0 | 4.6 | 2.4 | 3.7 | 3.4 | 5.4 | 3.8 | 6.2 | 6.1 | 2.9 | 4.5 | 13.3
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Sani Pass,14.1 | 0.8 | 8.4 | 8.7 | 8.8 | 8.0 | 5.6 | 5.5 | 13.7 | 9.7 | 5.0 | 12.8,14.1,12,Sani Pass: 14.1 | 0.8 | 8.4 | 8.7 | 8.8 | 8.0 | 5.6 | 5.5 | 13.7 | 9.7 | 5.0 | 12.8
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Semonkong,9.1 | 4.7 | 12.7 | 11.8 | 14.9 | 16.8 | 14.8 | 8.2 | 11.6 | 17.2 | 13.3 | 10.0,9.1,12,Semonkong: 9.1 | 4.7 | 12.7 | 11.8 | 14.9 | 16.8 | 14.8 | 8.2 | 11.6 | 17.2 | 13.3 | 10.0
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Maletsunyane Falls,6.0 | 3.1 | 9.7 | 8.5 | 9.6 | 11.4 | 12.5 | 4.1 | 7.8 | 12.9 | 11.1 | 6.8,6.0,12,Maletsunyane Falls: 6.0 | 3.1 | 9.7 | 8.5 | 9.6 | 11.4 | 12.5 | 4.1 | 7.8 | 12.9 | 11.1 | 6.8
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Thaba Bosiu,5.8 | 32.0 | 4.5 | 4.4 | 10.2 | 1.9 | 6.4 | 25.0 | 4.8 | 6.2 | 6.6 | 6.2,5.8,12,Thaba Bosiu: 5.8 | 32.0 | 4.5 | 4.4 | 10.2 | 1.9 | 6.4 | 25.0 | 4.8 | 6.2 | 6.6 | 6.2
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Malealea,3.3 | 5.4 | 24.5 | 20.3 | 10.0 | 16.1 | 8.3 | 2.1 | 12.6 | 17.3 | 17.9 | 5.7,3.3,12,Malealea: 3.3 | 5.4 | 24.5 | 20.3 | 10.0 | 16.1 | 8.3 | 2.1 | 12.6 | 17.3 | 17.9 | 5.7
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Mohale Dam,5.9 | 9.5 | 3.9 | 3.5 | 3.6 | 3.4 | 5.0 | 10.2 | 2.9 | 7.1 | 6.6 | 5.6,5.9,12,Mohale Dam: 5.9 | 9.5 | 3.9 | 3.5 | 3.6 | 3.4 | 5.0 | 10.2 | 2.9 | 7.1 | 6.6 | 5.6
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Oxbow,6.1 | 1.5 | 3.0 | 3.9 | 4.3 | 4.2 | 3.6 | 0.7 | 5.3 | 1.9 | 5.6 | 5.6,6.1,12,Oxbow: 6.1 | 1.5 | 3.0 | 3.9 | 4.3 | 4.2 | 3.6 | 0.7 | 5.3 | 1.9 | 5.6 | 5.6
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Roma (non-uni),3.9 | 5.4 | 5.4 | 4.0 | 6.5 | 2.7 | 4.1 | 8.1 | 5.2 | 3.8 | 2.2 | 4.1,3.9,12,Roma (non-uni): 3.9 | 5.4 | 5.4 | 4.0 | 6.5 | 2.7 | 4.1 | 8.1 | 5.2 | 3.8 | 2.2 | 4.1
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Ts'ehlanyane NP,1.9 | 6.2 | 4.2 | 4.3 | 6.8 | 6.1 | 5.0 | 3.4 | 5.2 | 2.9 | 3.4 | 2.6,1.9,12,Ts'ehlanyane NP: 1.9 | 6.2 | 4.2 | 4.3 | 6.8 | 6.1 | 5.0 | 3.4 | 5.2 | 2.9 | 3.4 | 2.6
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Morija,1.8 | 9.4 | 3.9 | 4.4 | 2.3 | 5.7 | 4.8 | 6.1 | 4.0 | 4.8 | 5.5 | 2.4,1.8,12,Morija: 1.8 | 9.4 | 3.9 | 4.4 | 2.3 | 5.7 | 4.8 | 6.1 | 4.0 | 4.8 | 5.5 | 2.4
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Thabana Ntlenyana,2.1 | 0.8 | 1.8 | 1.0 | 0.3 | 0.8 | 0.9 | 0.0 | 0.8 | 1.0 | 0.0 | 1.8,2.1,12,Thabana Ntlenyana: 2.1 | 0.8 | 1.8 | 1.0 | 0.3 | 0.8 | 0.9 | 0.0 | 0.8 | 1.0 | 0.0 | 1.8
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Handicrafts Centre,1.4 | 1.5 | 1.2 | 1.6 | 2.6 | 1.1 | 5.5 | 1.3 | 2.5 | 0.9 | 4.3 | 1.7,1.4,12,Handicrafts Centre: 1.4 | 1.5 | 1.2 | 1.6 | 2.6 | 1.1 | 5.5 | 1.3 | 2.5 | 0.9 | 4.3 | 1.7
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Bokong,1.4 | 0.8 | 0.6 | 0.8 | 0.6 | 2.7 | 0.0 | 0.0 | 1.7 | 1.4 | 1.1 | 1.3,1.4,12,Bokong: 1.4 | 0.8 | 0.6 | 0.8 | 0.6 | 2.7 | 0.0 | 0.0 | 1.7 | 1.4 | 1.1 | 1.3
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Kome Caves,1.1 | 3.2 | 1.8 | 1.8 | 2.6 | 0.8 | 1.4 | 0.7 | 1.9 | 1.0 | 2.2 | 1.2,1.1,12,Kome Caves: 1.1 | 3.2 | 1.8 | 1.8 | 2.6 | 0.8 | 1.4 | 0.7 | 1.9 | 1.0 | 2.2 | 1.2
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Roma University,0.8 | 0.0 | 0.6 | 1.2 | 0.9 | 0.0 | 3.7 | 1.3 | 0.2 | 1.4 | 0.6 | 0.9,0.8,12,Roma University: 0.8 | 0.0 | 0.6 | 1.2 | 0.9 | 0.0 | 3.7 | 1.3 | 0.2 | 1.4 | 0.6 | 0.9
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Bushmen Paintings,0.8 | 2.3 | 0.3 | 0.6 | 1.1 | 0.8 | 2.3 | 3.4 | 1.1 | 1.0 | 0.0 | 0.9,0.8,12,Bushmen Paintings: 0.8 | 2.3 | 0.3 | 0.6 | 1.1 | 0.8 | 2.3 | 3.4 | 1.1 | 1.0 | 0.0 | 0.9
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Liphofung,0.7 | 3.1 | 2.1 | 2.0 | 1.1 | 0.0 | 2.1 | 0.7 | 0.8 | 0.0 | 0.6 | 0.9,0.7,12,Liphofung: 0.7 | 3.1 | 2.1 | 2.0 | 1.1 | 0.0 | 2.1 | 0.7 | 0.8 | 0.0 | 0.6 | 0.9
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Dinosaur Footprints,0.6 | 0.0 | 0.6 | 1.2 | 2.0 | 2.7 | 3.4 | 0.0 | 1.9 | 1.9 | 0.0 | 0.8,0.6,12,Dinosaur Footprints: 0.6 | 0.0 | 0.6 | 1.2 | 2.0 | 2.7 | 3.4 | 0.0 | 1.9 | 1.9 | 0.0 | 0.8
Visitor-Exit-Survey-2016-2017,50,2016,South Africa %,general_tourism,Sehlabathebe NP,0.4 | 1.5 | 0.3 | 1.0 | 0.6 | 0.8 | 0.5 | 0.0 | 0.2 | 0.0 | 0.0 | 0.4,0.4,12,Sehlabathebe NP: 0.4 | 1.5 | 0.3 | 1.0 | 0.6 | 0.8 | 0.5 | 0.0 | 0.2 | 0.0 | 0.0 | 0.4
